date,temp_max,temp_min,temp_avg,precipitation,rain,snowfall,wind_max
2025-11-15,8.8,1.2,5.8,0.8,0.8,0.0,14.1
2025-11-16,12.9,3.8,9.2,0.2,0.2,0.0,25.8
2025-11-17,6.0,1.3,3.8,0.0,0.0,0.0,25.5
2025-11-18,7.8,0.8,4.5,0.0,0.0,0.0,15.1
2025-11-19,8.1,1.9,4.6,4.6,3.8,0.56,8.7
2025-11-20,7.7,-0.1,3.1,0.0,0.0,0.0,6.6
2025-11-21,10.8,2.3,6.9,0.0,0.0,0.0,14.4
2025-11-22,10.9,3.1,7.6,5.1,5.1,0.0,14.2
2025-11-23,7.5,-1.0,3.8,0.0,0.0,0.0,12.2
2025-11-24,11.2,4.1,6.7,0.0,0.0,0.0,13.5
2025-11-25,12.8,2.8,8.0,13.7,13.7,0.0,18.0
2025-11-26,15.3,10.2,13.0,1.1,1.1,0.0,17.6
2025-11-27,9.2,1.7,5.1,0.0,0.0,0.0,20.0
2025-11-28,5.5,-0.1,2.4,0.0,0.0,0.0,25.9
2025-11-29,5.7,-0.4,1.7,0.0,0.0,0.0,15.7
2025-11-30,4.8,-0.5,2.8,3.3,3.3,0.0,14.8
2025-12-01,5.9,-1.2,2.8,0.0,0.0,0.0,17.8
2025-12-02,2.8,-1.7,0.9,17.2,17.0,0.14,17.2
2025-12-03,4.1,-1.4,0.9,0.0,0.0,0.0,17.7
2025-12-04,5.3,-4.6,0.4,0.1,0.0,0.07,20.4
